entry_id,name,specialty,degree,experience,experience_years,consultation_fee,rating,bangalore_location,latitude,longitude,google_maps_link,coordinates,location_index,source_url,scraped_at,scraping_session,created_at,updated_at
457,Sunil Dwivedi,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",23 Years Experience Overall  (22 years as specialist),23,1000,4.5,Bangalore,13.033902385228096,77.63900220394135,"http://www.google.com/maps/place/13.033902385228096,77.63900220394135","13.033902385228096,77.63900220394135",2,https://www.practo.com/bangalore/doctor/dr-sunil-dwivedi-cardiologist-4,2025-09-04T23:23:33.723922,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
458,Vikram Kolhari,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (9 years as specialist),21,950,3.5,Seshadripuram,12.9878536,77.571869,"http://www.google.com/maps/place/12.9878536,77.571869","12.9878536,77.571869",1,https://www.practo.com/bangalore/doctor/dr-vikram-kolhari,2025-09-04T23:23:40.385219,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
459,P Ranganath Nayak,cardiologist,"MBBS, DM - Cardiology, DNB - General Medicine, MD - General Medicine",25 Years Experience Overall,25,1000,4.5,Bangalore,12.988214877524,77.592170438025,"http://www.google.com/maps/place/12.988214877524,77.592170438025","12.988214877524,77.592170438025",1,https://www.practo.com/bangalore/doctor/dr-p-ranganath-nayak-2-cardiologist,2025-09-04T23:23:45.720504,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
460,Nagamani A.C,cardiologist,"DM - Cardiology, MBBS",25 Years Experience Overall  (23 years as specialist),25,1050,4.0,Koramangala,12.93393,77.61605,"http://www.google.com/maps/place/12.93393,77.61605","12.93393,77.61605",1,https://www.practo.com/bangalore/doctor/dr-nagamani-a-c-cardiologist,2025-09-04T23:23:52.327890,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
461,P. Padmakumar,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",48 Years Experience Overall  (35 years as specialist),48,1300,3.5,Bangalore,12.95959,77.64937,"http://www.google.com/maps/place/12.95959,77.64937","12.95959,77.64937",1,https://www.practo.com/bangalore/doctor/dr-p-padmakumar-cardiologist,2025-09-04T23:24:00.353845,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
462,Pradeep Kumar D,cardiologist,"MD - Pediatrics, MBBS, DM - Cardiology",18 Years Experience Overall,18,800,4.5,HSR Layout,12.916126234147,77.630543595879,"http://www.google.com/maps/place/12.916126234147,77.630543595879","12.916126234147,77.630543595879",1,https://www.practo.com/bangalore/doctor/dr-pradeep-kumar-d-cardiologist,2025-09-04T23:24:07.034077,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
463,Davinder Singh Chadha,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",35 Years Experience Overall  (18 years as specialist),35,1000,4.5,Bangalore,12.988214877524,77.592170438025,"http://www.google.com/maps/place/12.988214877524,77.592170438025","12.988214877524,77.592170438025",1,https://www.practo.com/bangalore/doctor/davinder-singh-chadha-general-physician,2025-09-04T23:24:11.398962,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
464,Divya Marina Fernandes,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",16 Years Experience Overall  (7 years as specialist),16,1100,5.0,JP Nagar,12.9108543526037,77.58517026901245,"http://www.google.com/maps/place/12.9108543526037,77.58517026901245","12.9108543526037,77.58517026901245",1,https://www.practo.com/bangalore/doctor/dr-divya-marina-fernandes-cardiologist,2025-09-04T23:24:16.160573,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
465,Charit Bhograj,cardiologist,"MD - General Medicine, DM - Cardiology, MBBS",23 Years Experience Overall  (13 years as specialist),23,1000,4.5,Bangalore,12.988214877524,77.592170438025,"http://www.google.com/maps/place/12.988214877524,77.592170438025","12.988214877524,77.592170438025",1,https://www.practo.com/bangalore/doctor/dr-charit-bhograj-cardiologist,2025-09-04T23:24:22.204322,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
466,Ameet Oswal,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",15 Years Experience Overall  (6 years as specialist),15,800,4.2,Bangalore,12.924683214255,77.595441140435,"http://www.google.com/maps/place/12.924683214255,77.595441140435","12.924683214255,77.595441140435",1,https://www.practo.com/bangalore/doctor/ameet-internal-medicine,2025-09-04T23:24:28.028034,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
467,Magesh B,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (9 years as specialist),21,1000,4.0,Bangalore,12.919958522657216,77.665283565548,"http://www.google.com/maps/place/12.919958522657215,77.665283565548","12.919958522657215,77.665283565548",1,https://www.practo.com/bangalore/doctor/magesh-b-cardiologist,2025-09-04T23:24:41.188092,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
468,Magesh B,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (9 years as specialist),21,1000,4.0,Bangalore,12.8589,77.76181,"http://www.google.com/maps/place/12.8589,77.76181","12.8589,77.76181",2,https://www.practo.com/bangalore/doctor/magesh-b-cardiologist,2025-09-04T23:24:41.188092,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
469,Magesh B,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (9 years as specialist),21,1000,4.0,Bangalore,12.926312,77.67652,"http://www.google.com/maps/place/12.926312,77.67652","12.926312,77.67652",3,https://www.practo.com/bangalore/doctor/magesh-b-cardiologist,2025-09-04T23:24:41.188092,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
470,K H Srinivas,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology, doctor through the doctor's profile on Practo",36 Years Experience Overall  (25 years as specialist),36,950,3.5,Bannerghatta Road,12.9878536,77.571869,"http://www.google.com/maps/place/12.9878536,77.571869","12.9878536,77.571869",1,https://www.practo.com/bangalore/doctor/dr-k-h-srinivas-cardiologist,2025-09-04T23:24:48.230583,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
471,Suhas Raj S,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",11 Years Experience Overall  (3 years as specialist),11,800,4.0,Bangalore,12.874674034926263,77.53788680710056,"http://www.google.com/maps/place/12.874674034926265,77.53788680710056","12.874674034926265,77.53788680710056",1,https://www.practo.com/bangalore/doctor/dr-suhas-raj-s-cardiologist,2025-09-04T23:24:53.580223,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
472,Satish L,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",19 Years Experience Overall  (7 years as specialist),19,1100,5.0,Yeshwanthpur,13.027456,77.542773,"http://www.google.com/maps/place/13.027456,77.542773","13.027456,77.542773",1,https://www.practo.com/bangalore/doctor/dr-satish-l-cardiologist,2025-09-04T23:25:00.779576,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
473,Saikat Kanjilal,cardiologist,"MBBS, DNB - General Medicine, DNB - Cardiology",22 Years Experience Overall  (5 years as specialist),22,1000,4.0,Bangalore,12.919958522657216,77.665283565548,"http://www.google.com/maps/place/12.919958522657215,77.665283565548","12.919958522657215,77.665283565548",1,https://www.practo.com/bangalore/doctor/dr-saikat-kanjilal-cardiologist,2025-09-04T23:25:05.482923,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
474,Shilpa Jayaprakash,cardiologist,MBBS,9 Years Experience Overall,9,1000,4.5,JP Nagar,12.892268,77.581459,"http://www.google.com/maps/place/12.892268,77.581459","12.892268,77.581459",1,https://www.practo.com/bangalore/doctor/dr-shilpa-jayaprakash-cardiologist,2025-09-04T23:25:09.860203,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
475,Sudhakar P,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology, DM - Cardiology",16 Years Experience Overall  (6 years as specialist),16,700,4.5,Bangalore,13.0211963,77.6569818,"http://www.google.com/maps/place/13.0211963,77.6569818","13.0211963,77.6569818",1,https://www.practo.com/bangalore/doctor/dr-sudhakar-p-cardiologist,2025-09-04T23:25:16.878754,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
476,Basavaraj Utagi,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",17 Years Experience Overall  (10 years as specialist),17,750,4.5,Malleswaram,12.993238,77.576277,"http://www.google.com/maps/place/12.993238,77.576277","12.993238,77.576277",1,https://www.practo.com/bangalore/doctor/dr-basavaraj-utagi-cardiologist,2025-09-04T23:25:24.847797,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
477,S V Krishna Rao,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",32 Years Experience Overall  (24 years as specialist),32,1000,4.0,Bangalore,12.841217976285144,77.64780521392822,"http://www.google.com/maps/place/12.841217976285145,77.64780521392822","12.841217976285145,77.64780521392822",1,https://www.practo.com/bangalore/doctor/dr-s-v-krishna-rao-cardiologist,2025-09-04T23:25:30.520472,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
478,Prasad M Bhat,cardiologist,"MBBS, DNB - General Medicine, DNB - Cardiology",14 Years Experience Overall,14,900,4.5,Bangalore,13.007537003025572,77.56577294034955,"http://www.google.com/maps/place/13.007537003025572,77.56577294034955","13.007537003025572,77.56577294034955",1,https://www.practo.com/bangalore/doctor/dr-prasad-m-bhat-cardiologist-2,2025-09-04T23:25:46.207159,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
479,Prasad M Bhat,cardiologist,"MBBS, DNB - General Medicine, DNB - Cardiology",14 Years Experience Overall,14,900,4.5,Bangalore,12.988214877524,77.592170438025,"http://www.google.com/maps/place/12.988214877524,77.592170438025","12.988214877524,77.592170438025",2,https://www.practo.com/bangalore/doctor/dr-prasad-m-bhat-cardiologist-2,2025-09-04T23:25:46.207159,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
480,Naveen.A.J,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (8 years as specialist),21,1100,5.0,Yeshwanthpur,13.027456,77.542773,"http://www.google.com/maps/place/13.027456,77.542773","13.027456,77.542773",1,https://www.practo.com/bangalore/doctor/dr-naveen-a-j-cardiologist,2025-09-04T23:25:52.600104,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
481,Sinam Inaoton Singha,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",26 Years Experience Overall  (12 years as specialist),26,1200,4.0,Jayanagar,12.9281467,77.5970283,"http://www.google.com/maps/place/12.9281467,77.5970283","12.9281467,77.5970283",1,https://www.practo.com/bangalore/doctor/dr-sinam-inaoton-singha-cardiologist,2025-09-04T23:25:59.752909,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
482,Dimpu Edwin,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",14 Years Experience Overall  (4 years as specialist),14,1100,5.0,JP Nagar,12.9108543526037,77.58517026901245,"http://www.google.com/maps/place/12.9108543526037,77.58517026901245","12.9108543526037,77.58517026901245",1,https://www.practo.com/bangalore/doctor/dr-dimpu-edwin-cardiologist,2025-09-04T23:26:06.585663,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
483,Sudeep K N,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",15 Years Experience Overall  (8 years as specialist),15,950,3.5,Seshadripuram,12.9878536,77.571869,"http://www.google.com/maps/place/12.9878536,77.571869","12.9878536,77.571869",1,https://www.practo.com/bangalore/doctor/dr-sudeep-kn-cardiologist,2025-09-04T23:26:11.716233,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
484,Sudeep K N,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",15 Years Experience Overall  (8 years as specialist),15,950,3.5,Seshadripuram,13.0950791,77.5159871,"http://www.google.com/maps/place/13.0950791,77.5159871","13.0950791,77.5159871",2,https://www.practo.com/bangalore/doctor/dr-sudeep-kn-cardiologist,2025-09-04T23:26:11.716233,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
485,Akshay Kumar Singh,cardiologist,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery",20 Years Experience Overall  (10 years as specialist),20,900,3.5,Yeshwanthpur,13.0950791,77.5159871,"http://www.google.com/maps/place/13.0950791,77.5159871","13.0950791,77.5159871",1,https://www.practo.com/bangalore/doctor/dr-akshay-kumar-singh-cardiac-surgeon,2025-09-04T23:26:16.962539,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
486,Anusha Buchade,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",15 Years Experience Overall  (7 years as specialist),15,1200,4.0,Bangalore,12.9281467,77.5970283,"http://www.google.com/maps/place/12.9281467,77.5970283","12.9281467,77.5970283",1,https://www.practo.com/bangalore/doctor/dr-anusha-buchade-kanaka-cardiologist,2025-09-04T23:26:21.364490,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
487,Karan B Karkera,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology, DNB - Cardiology",9 Years Experience Overall  (4 years as specialist),9,900,4.5,Malleswaram,13.007537003025572,77.56577294034955,"http://www.google.com/maps/place/13.007537003025572,77.56577294034955","13.007537003025572,77.56577294034955",1,https://www.practo.com/bangalore/doctor/dr-karan-b-karkera-cardiologist,2025-09-04T23:26:28.223601,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
488,Nutan Kumar D M,cardiologist,"MBBS, DM - Cardiology, MD - General Medicine",8 Years Experience Overall  (2 years as specialist),8,900,3.5,Yelahanka,13.0950791,77.5159871,"http://www.google.com/maps/place/13.0950791,77.5159871","13.0950791,77.5159871",1,https://www.practo.com/bangalore/doctor/dr-nutan-kumar-d-m-cardiologist,2025-09-04T23:26:33.386228,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
489,Ganesh Nallur Shivu,cardiologist,"MBBS, MRCP (UK), CCT - Cardiology",24 Years Experience Overall  (2 years as specialist),24,1200,4.5,Hebbal,13.054552010758,77.591893828697,"http://www.google.com/maps/place/13.054552010758,77.591893828697","13.054552010758,77.591893828697",1,https://www.practo.com/bangalore/doctor/dr-ganesh-nallur-shivu-cardiologist,2025-09-04T23:26:40.344281,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
490,K. S. S. Bhat,cardiologist,"MBBS, MD - General Medicine",45 Years Experience Overall,45,1300,3.5,Bangalore,12.95959,77.64937,"http://www.google.com/maps/place/12.95959,77.64937","12.95959,77.64937",1,https://www.practo.com/bangalore/doctor/dr-k-s-s-bhat-cardiologist-2-1,2025-09-04T23:26:54.989766,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
491,Sreekanth B. Shetty,cardiologist,"MD - General Medicine, DM - Cardiology, MBBS",28 Years Experience Overall  (21 years as specialist),28,1000,5.0,Bellandur,12.9156671,77.6484848,"http://www.google.com/maps/place/12.9156671,77.6484848","12.9156671,77.6484848",1,https://www.practo.com/bangalore/doctor/dr-sreekanth-b-shetty-vascular-surgeon,2025-09-04T23:27:02.227504,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
492,Ravindranath Reddy D.R,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",19 Years Experience Overall,19,800,4.5,Bangalore,12.90287,77.4978,"http://www.google.com/maps/place/12.90287,77.4978","12.90287,77.4978",1,https://www.practo.com/bangalore/doctor/dr-ravindranath-reddy-d-r-cardiologist,2025-09-04T23:27:12.232524,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
493,Srikanth K V,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",27 Years Experience Overall  (18 years as specialist),27,1500,4.5,Bangalore,12.80952,77.69556,"http://www.google.com/maps/place/12.80952,77.69556","12.80952,77.69556",1,https://www.practo.com/bangalore/doctor/dr-srikanth-k-v-cardiologist,2025-09-04T23:27:19.877552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
494,Devananda N.S,cardiologist,"MBBS, MS - General Surgery, MCh - Cardio Thoracic Surgery",34 Years Experience Overall  (22 years as specialist),34,1300,3.5,Bangalore,12.95959,77.64937,"http://www.google.com/maps/place/12.95959,77.64937","12.95959,77.64937",1,https://www.practo.com/bangalore/doctor/dr-devananda-n-s-cardiac-surgeon,2025-09-04T23:27:27.919849,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
495,Naveen Chandra G S,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (12 years as specialist),21,900,5.0,Whitefield,12.98863647774082,77.7339572178,"http://www.google.com/maps/place/12.98863647774082,77.7339572178","12.98863647774082,77.7339572178",1,https://www.practo.com/bangalore/doctor/dr-naveen-chandra-g-s-cardiothoracic-surgeon,2025-09-04T23:27:33.056356,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
496,Naveen Chandra G S,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (12 years as specialist),21,900,5.0,Whitefield,12.972753047119,77.750681340694,"http://www.google.com/maps/place/12.972753047119,77.750681340694","12.972753047119,77.750681340694",2,https://www.practo.com/bangalore/doctor/dr-naveen-chandra-g-s-cardiothoracic-surgeon,2025-09-04T23:27:33.056356,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
497,Shyam Sunder K R,cardiologist,"MBBS, DM - Cardiology",38 Years Experience Overall  (29 years as specialist),38,1250,5.0,Bangalore,12.9108543526037,77.58517026901245,"http://www.google.com/maps/place/12.9108543526037,77.58517026901245","12.9108543526037,77.58517026901245",1,https://www.practo.com/bangalore/doctor/dr-shyam-sunder-k-r-cardiologist,2025-09-04T23:27:39.257877,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
498,Nagamalesh U M,cardiologist,"MBBS, DNB - Cardiology",31 Years Experience Overall  (17 years as specialist),31,1250,5.0,Bangalore,12.9108543526037,77.58517026901245,"http://www.google.com/maps/place/12.9108543526037,77.58517026901245","12.9108543526037,77.58517026901245",1,https://www.practo.com/bangalore/doctor/dr-nagamalesh-u-m-cardiologist,2025-09-04T23:27:48.125578,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
499,Prajith Pasam,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",12 Years Experience Overall  (2 years as specialist),12,700,4.5,HSR Layout,12.900474396626,77.646951754263,"http://www.google.com/maps/place/12.900474396626,77.646951754263","12.900474396626,77.646951754263",1,https://www.practo.com/bangalore/doctor/prajith-3-general-physician,2025-09-04T23:27:55.262698,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
500,Jagadeesh H V,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (4 years as specialist),13,1000,3.5,Indiranagar,12.965645950024369,77.64177174634308,"http://www.google.com/maps/place/12.965645950024369,77.64177174634308","12.965645950024369,77.64177174634308",1,https://www.practo.com/bangalore/doctor/dr-jagadeesh-hv-cardiologist,2025-09-04T23:28:14.274729,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
501,Jagadeesh H V,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (4 years as specialist),13,1000,3.5,Indiranagar,12.95825,77.74538,"http://www.google.com/maps/place/12.95825,77.74538","12.95825,77.74538",2,https://www.practo.com/bangalore/doctor/dr-jagadeesh-hv-cardiologist,2025-09-04T23:28:14.274729,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
502,Jagadeesh H V,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (4 years as specialist),13,1000,3.5,Indiranagar,12.956031,77.717035,"http://www.google.com/maps/place/12.956031,77.717035","12.956031,77.717035",3,https://www.practo.com/bangalore/doctor/dr-jagadeesh-hv-cardiologist,2025-09-04T23:28:14.274729,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
503,Kapil Rangan,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",22 Years Experience Overall  (13 years as specialist),22,1050,4.5,Whitefield,12.956031,77.717035,"http://www.google.com/maps/place/12.956031,77.717035","12.956031,77.717035",1,https://www.practo.com/bangalore/doctor/kapil-rangan-cardiologist,2025-09-04T23:28:21.216807,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
504,Nagaraja Moorthy,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",22 Years Experience Overall  (12 years as specialist),22,1000,4.5,Bannerghatta Road,12.892268,77.581459,"http://www.google.com/maps/place/12.892268,77.581459","12.892268,77.581459",1,https://www.practo.com/bangalore/doctor/dr-nagaraj-murthy-cardiologist,2025-09-04T23:28:27.788632,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
505,SRINIVAS B C,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology, doctor through the doctor's profile on Practo",29 Years Experience Overall  (27 years as specialist),29,950,3.5,Seshadripuram,12.9878536,77.571869,"http://www.google.com/maps/place/12.9878536,77.571869","12.9878536,77.571869",1,https://www.practo.com/bangalore/doctor/dr-srinivas-b-c-cardiologist,2025-09-04T23:28:35.711075,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
506,Shreedhar,cardiologist,"MBBS, DM - Cardiology",19 Years Experience Overall  (15 years as specialist),19,1330,4.5,Indiranagar,12.988214877524,77.592170438025,"http://www.google.com/maps/place/12.988214877524,77.592170438025","12.988214877524,77.592170438025",1,https://www.practo.com/bangalore/doctor/dr-shree-dhar-cardiologist,2025-09-04T23:28:42.126041,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
507,Saravanan Palaniappan,cardiologist,"MBBS, MD - General Medicine, MRCP (UK), CCT - Cardiology",33 Years Experience Overall  (26 years as specialist),33,1000,4.3,Bangalore,12.964412428478,77.739858627319,"http://www.google.com/maps/place/12.964412428478,77.739858627319","12.964412428478,77.739858627319",1,https://www.practo.com/bangalore/doctor/dr-pl-sarvanan-cardiologist,2025-09-04T23:28:48.856815,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
508,Chirag D,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (8 years as specialist),13,900,5.0,Whitefield,12.98863647774082,77.7339572178,"http://www.google.com/maps/place/12.98863647774082,77.7339572178","12.98863647774082,77.7339572178",1,https://www.practo.com/bangalore/doctor/dr-chirag-d-cardiologist,2025-09-04T23:28:56.412960,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
509,Chirag D,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (8 years as specialist),13,900,5.0,Whitefield,12.972753047119,77.750681340694,"http://www.google.com/maps/place/12.972753047119,77.750681340694","12.972753047119,77.750681340694",2,https://www.practo.com/bangalore/doctor/dr-chirag-d-cardiologist,2025-09-04T23:28:56.412960,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
510,Praneeth SuryaDevara,cardiologist,"MBBS, MD - General Medicine, DM - Cardiology",14 Years Experience Overall  (4 years as specialist),14,850,4.0,Bangalore,12.869933617098384,77.65389029794743,"http://www.google.com/maps/place/12.869933617098384,77.65389029794743","12.869933617098384,77.65389029794743",1,https://www.practo.com/bangalore/doctor/praneeth-suryadevara-cardiologist,2025-09-04T23:29:02.838202,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
511,Prashant Ramdas Wankhade,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",7 Years Experience Overall,7,1000,4.5,Bangalore,12.956031,77.717035,"http://www.google.com/maps/place/12.956031,77.717035","12.956031,77.717035",1,https://www.practo.com/bangalore/doctor/prashant-ramdas-wankhade-cardiologist,2025-09-04T23:29:09.495530,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
512,Prashant Ramdas Wankhade,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",7 Years Experience Overall,7,1000,4.5,Bangalore,13.01707,77.64314,"http://www.google.com/maps/place/13.01707,77.64314","13.01707,77.64314",2,https://www.practo.com/bangalore/doctor/prashant-ramdas-wankhade-cardiologist,2025-09-04T23:29:09.495530,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
513,Darshan K,cardiologist,"MBBS, MD - Medicine, DM - Cardiology",14 Years Experience Overall  (6 years as specialist),14,1000,4.0,Bangalore,12.919958522657216,77.665283565548,"http://www.google.com/maps/place/12.919958522657215,77.665283565548","12.919958522657215,77.665283565548",1,https://www.practo.com/bangalore/doctor/dr-darshan-k-cardiologist,2025-09-04T23:29:26.935355,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
514,Darshan K,cardiologist,"MBBS, MD - Medicine, DM - Cardiology",14 Years Experience Overall  (6 years as specialist),14,1000,4.0,Bangalore,13.0509374,77.5913499,"http://www.google.com/maps/place/13.0509374,77.5913499","13.0509374,77.5913499",2,https://www.practo.com/bangalore/doctor/dr-darshan-k-cardiologist,2025-09-04T23:29:26.935355,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
515,Karthik R,cardiologist,"MBBS, MD - Medicine, DM - Cardiology",11 Years Experience Overall  (4 years as specialist),11,800,4.0,Bangalore,12.841217976285144,77.64780521392822,"http://www.google.com/maps/place/12.841217976285145,77.64780521392822","12.841217976285145,77.64780521392822",1,https://www.practo.com/bangalore/doctor/dr-karthik-r-cardiologist,2025-09-04T23:29:34.646811,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
516,Manjunath Suresh Pandit,cardiologist,"MBBS, MD - Pediatrics, DM - Cardiology",12 Years Experience Overall  (8 years as specialist),12,700,5.0,Whitefield,12.991481704853406,77.70634145368363,"http://www.google.com/maps/place/12.991481704853406,77.70634145368363","12.991481704853406,77.70634145368363",1,https://www.practo.com/bangalore/doctor/dr-manjunath-suresh-pandit-pediatrician,2025-09-04T23:29:40.918585,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
517,Manjunath Suresh Pandit,cardiologist,"MBBS, MD - Pediatrics, DM - Cardiology",12 Years Experience Overall  (8 years as specialist),12,700,5.0,Whitefield,12.926312,77.67652,"http://www.google.com/maps/place/12.926312,77.67652","12.926312,77.67652",2,https://www.practo.com/bangalore/doctor/dr-manjunath-suresh-pandit-pediatrician,2025-09-04T23:29:40.918585,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
518,Girish B Navasundi,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",27 Years Experience Overall  (16 years as specialist),27,1000,3.5,Jayanagar,12.936327765036,77.584438025951,"http://www.google.com/maps/place/12.936327765036,77.584438025951","12.936327765036,77.584438025951",1,https://www.practo.com/bangalore/doctor/girish-b-navasundi-cardiologist,2025-09-04T23:29:47.761426,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
519,Girish B Navasundi,cardiologist,"MBBS, MD - General Medicine, DNB - Cardiology",27 Years Experience Overall  (16 years as specialist),27,1000,3.5,Jayanagar,12.89666,77.59855,"http://www.google.com/maps/place/12.89666,77.59855","12.89666,77.59855",2,https://www.practo.com/bangalore/doctor/girish-b-navasundi-cardiologist,2025-09-04T23:29:47.761426,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
520,Savitha A S,dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology, Venereology & Leprosy",19 Years Experience Overall  (16 years as specialist),19,700,5.0,Indiranagar,12.970237619587069,77.64005002883606,"http://www.google.com/maps/place/12.970237619587067,77.64005002883606","12.970237619587067,77.64005002883606",1,https://www.practo.com/bangalore/doctor/dr-savitha-a-s-dermatologist,2025-09-04T23:30:30.515981,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
